Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1987","1987","1000 US$","76","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1988","1988","1000 US$","301","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1989","1989","1000 US$","496","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1990","1990","1000 US$","135","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1991","1991","1000 US$","6","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1992","1992","1000 US$","269","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1993","1993","1000 US$","134","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1994","1994","1000 US$","211","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1995","1995","1000 US$","178","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1996","1996","1000 US$","263","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1997","1997","1000 US$","496","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1998","1998","1000 US$","211","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","1999","1999","1000 US$","156","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2000","2000","1000 US$","298","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2001","2001","1000 US$","340","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2002","2002","1000 US$","368","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2003","2003","1000 US$","922","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2004","2004","1000 US$","1280","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2005","2005","1000 US$","1029","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2006","2006","1000 US$","929","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2007","2007","1000 US$","1256","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2008","2008","1000 US$","795","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2009","2009","1000 US$","1177","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2010","2010","1000 US$","432","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2011","2011","1000 US$","1126","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2012","2012","1000 US$","1772","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2013","2013","1000 US$","714","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2014","2014","1000 US$","246","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2015","2015","1000 US$","426","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2016","2016","1000 US$","590","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2017","2017","1000 US$","1802","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2018","2018","1000 US$","1446","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2019","2019","1000 US$","4183","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5622","Import Value","F0875","beef and veal preparations nes","2020","2020","1000 US$","1982","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1986","1986","tonnes","38","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1987","1987","tonnes","229","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1988","1988","tonnes","14","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1989","1989","tonnes","59","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1990","1990","tonnes","140","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1991","1991","tonnes","234","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1992","1992","tonnes","253","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1993","1993","tonnes","769","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1994","1994","tonnes","1187","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1995","1995","tonnes","247","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1996","1996","tonnes","93","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1997","1997","tonnes","646","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1998","1998","tonnes","731","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","1999","1999","tonnes","500","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2000","2000","tonnes","378","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2001","2001","tonnes","496","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2002","2002","tonnes","736","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2003","2003","tonnes","1177","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2004","2004","tonnes","912","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2005","2005","tonnes","1242","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2006","2006","tonnes","1241","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2007","2007","tonnes","1748","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2008","2008","tonnes","998","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2009","2009","tonnes","828","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2010","2010","tonnes","1723","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2011","2011","tonnes","1122","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2012","2012","tonnes","728","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2013","2013","tonnes","182","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2014","2014","tonnes","165","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2015","2015","tonnes","316","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2016","2016","tonnes","728","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2017","2017","tonnes","1293","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2018","2018","tonnes","825","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2019","2019","tonnes","262","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5910","Export Quantity","F0875","beef and veal preparations nes","2020","2020","tonnes","157","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1986","1986","1000 US$","216","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1987","1987","1000 US$","863","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1988","1988","1000 US$","96","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1989","1989","1000 US$","333","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1990","1990","1000 US$","1010","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1991","1991","1000 US$","1131","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1992","1992","1000 US$","1359","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1993","1993","1000 US$","2190","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1994","1994","1000 US$","3252","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1995","1995","1000 US$","1226","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1996","1996","1000 US$","543","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1997","1997","1000 US$","2076","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1998","1998","1000 US$","2507","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","1999","1999","1000 US$","1752","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2000","2000","1000 US$","1063","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2001","2001","1000 US$","1349","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2002","2002","1000 US$","2116","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2003","2003","1000 US$","3245","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2004","2004","1000 US$","3243","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2005","2005","1000 US$","4156","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2006","2006","1000 US$","4523","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2007","2007","1000 US$","6614","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2008","2008","1000 US$","5051","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2009","2009","1000 US$","4628","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2010","2010","1000 US$","9496","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2011","2011","1000 US$","6773","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2012","2012","1000 US$","5243","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2013","2013","1000 US$","1017","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2014","2014","1000 US$","1363","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2015","2015","1000 US$","1930","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2016","2016","1000 US$","3898","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2017","2017","1000 US$","6816","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2018","2018","1000 US$","4136","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2019","2019","1000 US$","1470","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","250","France","5922","Export Value","F0875","beef and veal preparations nes","2020","2020","1000 US$","1082","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1991","1991","tonnes","403","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1992","1992","tonnes","701","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1993","1993","tonnes","447","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1994","1994","tonnes","594","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1995","1995","tonnes","548","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1996","1996","tonnes","641","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1997","1997","tonnes","276","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1998","1998","tonnes","279","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","1999","1999","tonnes","471","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2000","2000","tonnes","456","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2001","2001","tonnes","675","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2002","2002","tonnes","1418","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2003","2003","tonnes","2519","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2004","2004","tonnes","2550","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2005","2005","tonnes","2382","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2006","2006","tonnes","1779","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2007","2007","tonnes","1704","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2008","2008","tonnes","1614","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2009","2009","tonnes","2009","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2010","2010","tonnes","2082","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2011","2011","tonnes","3526","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2012","2012","tonnes","3041","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2013","2013","tonnes","2372","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2014","2014","tonnes","2115","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2015","2015","tonnes","2081","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2016","2016","tonnes","2454","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2017","2017","tonnes","4741","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2018","2018","tonnes","4843","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2019","2019","tonnes","4887","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5610","Import Quantity","F0875","beef and veal preparations nes","2020","2020","tonnes","4703","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5622","Import Value","F0875","beef and veal preparations nes","1991","1991","1000 US$","1779","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands","276","Germany","5622","Import Value","F0875","beef and veal preparations nes","1992","1992","1000 US$","2776","A","Official figure"
